,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,class
15755,15755,0.34,Ideal,E,SI2,62.0,56.0,477,4.45,4.48,2.77,reject
15756,15756,1.57,Premium,D,SI1,62.3,59.0,12417,7.44,7.39,4.62,reject
15757,15757,1.62,Premium,F,VS2,61.1,60.0,14961,7.57,7.56,4.62,reject
15758,15758,0.41,Good,J,VS2,64.0,59.0,565,4.64,4.71,2.99,reject
15759,15759,0.62,Premium,G,SI1,59.6,58.0,1382,5.63,5.56,3.34,reject
15760,15760,1.12,Ideal,H,SI1,62.3,56.0,5291,6.7,6.65,4.16,reject
15761,15761,0.8,Premium,J,SI1,60.0,60.0,2088,6.1,5.97,3.66,reject
15762,15762,0.53,Ideal,E,SI1,61.9,55.0,1435,5.18,5.22,3.22,reject
15763,15763,1.0,Premium,E,VS1,61.1,60.0,7452,6.41,6.43,3.92,reject
15764,15764,0.34,Premium,J,VS2,62.3,60.0,417,4.46,4.49,2.79,reject
15765,15765,1.06,Premium,E,VS2,61.4,60.0,7123,6.57,6.53,4.02,reject
15766,15766,0.81,Premium,E,SI1,60.8,59.0,3213,5.99,5.95,3.63,reject
15767,15767,1.2,Very Good,F,VS2,61.1,58.0,8232,6.82,6.86,4.18,reject
15768,15768,2.02,Good,F,SI2,57.1,60.0,12615,8.31,8.25,4.73,reject
15769,15769,1.03,Ideal,D,VS1,61.8,56.0,8612,6.46,6.54,4.02,reject
15770,15770,0.42,Very Good,D,SI1,61.5,58.0,756,4.8,4.83,2.96,reject
15771,15771,0.42,Ideal,E,VS1,60.9,57.0,1372,4.83,4.86,2.95,accept
15772,15772,1.09,Very Good,F,VS1,62.9,58.0,7598,6.51,6.55,4.11,reject
15773,15773,0.73,Ideal,E,SI2,62.8,55.0,2431,5.73,5.76,3.61,reject
15774,15774,0.54,Ideal,I,SI2,60.9,57.0,935,5.26,5.31,3.22,reject
15775,15775,0.51,Premium,G,VS1,59.6,58.0,1833,5.22,5.21,3.11,reject
15776,15776,0.3,Premium,H,VVS1,63.0,58.0,878,4.25,4.22,2.67,reject
15777,15777,1.01,Premium,E,SI1,60.0,59.0,5973,6.53,6.47,3.9,reject
15778,15778,2.01,Very Good,I,VS1,59.7,63.0,17751,8.24,8.15,4.89,reject
15779,15779,0.59,Premium,G,I1,59.7,59.0,940,5.48,5.45,3.26,reject
15780,15780,1.28,Very Good,G,VVS2,59.5,56.0,11478,7.12,7.16,4.25,reject
15781,15781,0.35,Premium,I,VS2,62.9,57.0,630,4.53,4.5,2.84,reject
15782,15782,0.7,Ideal,H,VS2,61.5,56.0,3038,5.71,5.73,3.52,reject
15783,15783,0.32,Ideal,H,VS2,62.0,54.0,523,4.41,4.43,2.74,reject
15784,15784,0.72,Ideal,F,SI2,61.9,54.1,2651,5.73,5.83,3.57,reject
15785,15785,0.9,Ideal,F,I1,61.8,57.0,2634,6.2,6.13,3.81,accept
15786,15786,0.41,Ideal,G,SI2,61.3,56.0,605,4.78,4.81,2.94,reject
15787,15787,0.72,Ideal,F,SI2,61.7,55.0,2298,5.79,5.75,3.56,reject
15788,15788,2.16,Very Good,J,SI1,61.4,58.0,14715,8.29,8.31,5.1,reject
15789,15789,0.32,Premium,H,VVS2,62.3,58.0,645,4.33,4.37,2.71,reject
15790,15790,0.4,Ideal,F,SI1,62.0,54.0,694,4.76,4.79,2.96,reject
15791,15791,1.01,Very Good,G,VS1,63.6,57.0,7021,6.34,6.36,4.04,reject
15792,15792,0.71,Very Good,H,SI1,63.5,57.0,2207,5.67,5.63,3.59,reject
15793,15793,1.01,Very Good,D,SI2,63.1,54.0,4338,6.43,6.37,4.04,reject
15794,15794,1.02,Premium,F,SI2,62.5,58.0,3686,6.4,6.47,4.02,reject
15795,15795,1.0,Premium,J,SI1,61.9,62.0,3528,6.36,6.33,3.93,reject
15796,15796,1.02,Ideal,G,VS1,61.1,56.0,7077,6.51,6.54,3.99,reject
15797,15797,1.21,Premium,H,VS1,61.2,60.0,6056,6.77,6.86,4.17,reject
15798,15798,2.31,Very Good,I,SI1,62.5,55.0,16801,8.43,8.5,5.29,reject
15799,15799,1.52,Premium,E,SI2,60.8,60.0,9028,7.36,7.42,4.49,reject
15800,15800,0.4,Ideal,H,SI2,62.6,55.0,540,4.7,4.72,2.95,reject
15801,15801,0.42,Very Good,E,VS1,62.9,57.0,1005,4.75,4.79,3.0,accept
15802,15802,0.73,Good,F,SI2,58.1,62.0,2191,5.92,5.93,3.44,reject
15803,15803,1.02,Very Good,H,VS2,60.2,62.0,5335,6.46,6.54,3.91,reject
15804,15804,0.82,Very Good,F,VVS2,63.1,59.0,4141,5.91,5.97,3.75,reject
15805,15805,1.01,Ideal,G,VVS2,61.6,54.0,8662,6.51,6.55,4.02,reject
15806,15806,0.82,Ideal,D,SI1,61.9,56.0,4113,5.99,6.02,3.72,reject
15807,15807,0.29,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,accept
15808,15808,0.3,Very Good,G,VVS1,61.9,59.0,789,4.28,4.31,2.66,reject
15809,15809,1.04,Ideal,F,VVS2,62.2,56.0,9281,6.53,6.46,4.04,reject
15810,15810,1.5,Very Good,I,VVS2,62.0,53.0,10873,7.3,7.34,4.54,reject
15811,15811,0.35,Ideal,F,VS1,60.9,56.0,839,4.52,4.56,2.77,accept
15812,15812,0.37,Good,G,VS1,63.1,56.0,746,4.57,4.59,2.89,reject
15813,15813,1.02,Premium,F,VVS1,62.6,59.0,9550,6.41,6.36,4.0,reject
15814,15814,0.51,Very Good,E,SI2,60.3,56.0,1098,5.19,5.22,3.14,reject
15815,15815,0.31,Ideal,E,SI1,62.7,57.0,698,4.32,4.29,2.7,reject
15816,15816,1.0,Very Good,G,VVS1,60.7,58.0,7945,6.46,6.53,3.94,reject
15817,15817,0.8,Premium,J,VS2,62.7,61.0,2045,5.89,5.84,3.68,reject
15818,15818,0.34,Ideal,D,VS1,61.1,55.0,838,4.52,4.55,2.77,accept
15819,15819,0.85,Fair,H,I1,71.2,54.0,1274,5.77,5.65,4.07,reject
15820,15820,2.23,Premium,J,SI1,62.4,59.0,14258,8.36,8.33,5.21,reject
15821,15821,0.9,Good,D,SI1,63.8,57.0,4178,6.12,6.07,3.89,reject
15822,15822,2.0,Ideal,H,SI1,63.9,54.0,18440,7.92,8.0,5.1,reject
15823,15823,0.94,Premium,E,SI1,60.0,58.0,4580,6.44,6.37,3.84,reject
15824,15824,2.05,Fair,I,VS1,67.7,58.0,17408,7.74,7.68,5.22,reject
15825,15825,0.28,Ideal,G,IF,61.3,57.0,650,4.25,4.27,2.6,reject
15826,15826,1.22,Ideal,I,SI1,62.3,58.0,6398,6.8,6.82,4.24,reject
15827,15827,0.36,Ideal,I,IF,62.0,55.0,735,4.59,4.61,2.85,reject
15828,15828,0.9,Very Good,H,VS1,62.2,57.0,4324,6.1,6.15,3.81,reject
15829,15829,2.0,Good,I,VS2,63.6,60.0,16291,7.95,8.03,5.08,reject
15830,15830,0.53,Very Good,G,VS1,61.9,57.0,1607,5.19,5.22,3.22,reject
15831,15831,0.51,Ideal,G,VS2,62.0,56.0,1343,5.11,5.18,3.19,reject
15832,15832,0.9,Ideal,G,SI1,60.2,56.0,3894,6.24,6.29,3.77,reject
15833,15833,0.57,Ideal,E,SI1,61.9,56.0,1608,5.32,5.35,3.3,reject
15834,15834,0.76,Premium,I,VS1,59.3,62.0,2753,5.93,5.85,3.49,reject
15835,15835,0.46,Premium,E,VS1,62.0,58.0,1355,4.98,4.95,3.08,accept
15836,15836,0.74,Very Good,F,SI1,62.9,57.0,2684,5.76,5.79,3.63,reject
15837,15837,0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38,reject
15838,15838,0.3,Premium,H,VS2,60.9,61.0,608,4.3,4.27,2.61,reject
15839,15839,1.01,Very Good,G,VS2,61.6,58.0,5919,6.4,6.45,3.96,reject
15840,15840,0.49,Very Good,D,SI1,58.6,60.0,1174,5.14,5.2,3.03,reject
15841,15841,1.24,Ideal,I,SI1,60.6,59.0,6381,6.97,7.03,4.24,reject
15842,15842,0.31,Very Good,E,SI1,63.4,55.0,698,4.33,4.32,2.74,reject
15843,15843,1.31,Ideal,H,SI1,60.8,56.0,7519,7.12,7.08,4.32,reject
15844,15844,1.0,Ideal,G,VS1,62.7,53.0,7114,6.39,6.46,4.03,reject
15845,15845,1.2,Fair,J,SI1,65.2,58.0,4838,6.67,6.58,4.32,reject
15846,15846,0.39,Ideal,H,VVS2,61.9,54.0,911,4.7,4.73,2.92,reject
15847,15847,1.01,Ideal,G,SI1,60.6,59.0,5049,6.45,6.49,3.92,reject
15848,15848,0.41,Ideal,G,VS2,61.4,55.0,1061,4.8,4.75,2.93,reject
15849,15849,1.02,Premium,H,SI1,61.9,58.0,4604,6.43,6.47,3.99,reject
15850,15850,0.72,Ideal,E,SI1,60.8,57.0,3409,5.77,5.8,3.52,reject
15851,15851,2.22,Good,I,SI2,62.7,61.2,14285,8.23,8.31,5.19,reject
15852,15852,1.79,Premium,G,VS1,61.7,59.0,18419,7.85,7.74,4.81,reject
15853,15853,0.77,Good,G,VS1,59.4,64.0,2788,5.97,5.92,3.53,reject
15854,15854,1.54,Premium,G,VS2,63.0,59.0,11815,7.36,7.3,4.62,reject
15855,15855,1.35,Ideal,H,SI1,61.5,58.0,7609,7.08,7.11,4.36,reject
15856,15856,1.52,Ideal,F,SI2,61.9,57.0,10129,7.37,7.33,4.55,reject
15857,15857,1.63,Very Good,H,SI1,59.8,60.0,10216,7.64,7.68,4.58,reject
15858,15858,1.04,Ideal,G,VS2,62.0,57.0,6458,6.5,6.49,4.03,reject
15859,15859,1.0,Good,H,SI1,56.8,65.0,4138,6.61,6.49,3.72,reject
15860,15860,2.02,Very Good,J,VS2,59.3,60.0,13693,8.28,8.34,4.93,reject
15861,15861,1.56,Ideal,D,SI1,62.2,58.0,10934,7.37,7.42,4.6,reject
15862,15862,0.31,Ideal,I,SI1,61.4,56.0,430,4.35,4.38,2.68,reject
15863,15863,1.0,Fair,F,VS1,65.3,56.0,5833,6.28,6.25,4.09,reject
15864,15864,1.51,Good,H,SI1,61.5,61.0,10277,7.29,7.34,4.5,reject
15865,15865,2.19,Good,I,SI2,63.7,57.0,11522,8.23,8.19,5.23,reject
15866,15866,0.31,Ideal,E,VS1,60.9,57.0,942,4.41,4.39,2.68,accept
15867,15867,1.59,Ideal,I,SI2,61.6,57.0,7978,7.56,7.51,4.64,reject
15868,15868,0.9,Good,D,SI1,63.9,57.0,3689,6.1,6.04,3.88,reject
15869,15869,0.91,Premium,D,SI1,63.0,59.0,4352,6.15,6.11,3.86,reject
15870,15870,1.5,Premium,J,VVS2,61.8,60.0,8603,7.33,7.36,4.54,reject
15871,15871,1.12,Very Good,F,SI2,61.5,58.0,4953,6.63,6.68,4.09,reject
15872,15872,0.77,Premium,D,VS2,61.3,60.0,3428,5.92,5.89,3.62,reject
15873,15873,0.31,Premium,H,VVS1,62.1,58.0,707,4.33,4.36,2.7,reject
15874,15874,1.26,Premium,H,SI1,62.2,58.0,6664,6.93,6.87,4.29,reject
15875,15875,1.15,Good,J,SI2,63.8,60.0,3733,6.63,6.56,4.21,reject
15876,15876,1.28,Ideal,H,SI2,62.8,57.0,6451,6.92,6.87,4.33,reject
15877,15877,0.32,Premium,G,IF,59.4,59.0,1020,4.51,4.48,2.67,reject
15878,15878,0.32,Very Good,H,VVS1,62.9,58.0,730,4.34,4.37,2.74,reject
15879,15879,1.12,Ideal,H,VS1,60.9,57.0,7616,6.71,6.73,4.09,reject
15880,15880,1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37,reject
15881,15881,1.01,Premium,G,SI1,62.7,59.0,4808,6.41,6.35,4.0,reject
15882,15882,1.01,Fair,F,VS2,65.5,62.0,5501,6.19,6.23,4.07,reject
15883,15883,0.32,Premium,G,VS2,59.9,57.0,720,4.51,4.47,2.69,reject
15884,15884,1.0,Good,G,VS2,63.1,61.0,5702,6.33,6.38,4.01,reject
15885,15885,0.9,Very Good,I,VS2,61.4,58.0,3445,6.16,6.26,3.81,reject
15886,15886,0.35,Premium,D,SI1,61.5,58.0,772,4.55,4.53,2.79,reject
15887,15887,1.0,Very Good,I,SI1,63.3,54.0,3640,6.39,6.34,4.03,reject
15888,15888,1.51,Premium,G,SI1,60.6,60.0,10267,7.45,7.41,4.5,reject
15889,15889,0.91,Good,E,SI2,63.9,61.0,3538,6.03,6.09,3.87,reject
15890,15890,0.53,Ideal,E,SI1,62.1,53.0,1408,5.2,5.23,3.24,reject
15891,15891,1.01,Good,E,VS1,63.6,57.0,7665,6.41,6.35,4.06,reject
15892,15892,0.7,Ideal,H,VVS2,62.5,56.0,2644,5.7,5.63,3.54,reject
15893,15893,1.22,Very Good,J,VS1,59.0,63.0,5056,7.05,7.02,4.15,reject
15894,15894,0.9,Very Good,I,SI1,61.4,55.0,3271,6.19,6.28,3.83,reject
15895,15895,0.57,Very Good,G,VS2,62.8,57.0,1608,5.23,5.28,3.3,reject
15896,15896,0.41,Very Good,G,VS2,60.5,56.0,834,4.81,4.85,2.92,reject
15897,15897,0.31,Very Good,G,SI2,61.8,59.0,408,4.3,4.34,2.67,reject
15898,15898,0.5,Good,G,VS1,59.8,63.0,1645,5.12,5.15,3.07,reject
15899,15899,0.32,Premium,H,SI1,63.0,59.0,591,4.37,4.33,2.74,reject
15900,15900,1.2,Premium,H,VS2,61.4,59.0,6333,6.79,6.75,4.16,reject
15901,15901,1.51,Very Good,H,SI1,63.3,57.0,10053,7.23,7.34,4.61,reject
15902,15902,0.76,Ideal,G,VS2,61.5,55.0,3183,5.92,5.88,3.63,reject
15903,15903,0.62,Very Good,D,SI1,61.3,58.0,1949,5.47,5.49,3.36,reject
15904,15904,1.5,Premium,G,VS2,61.2,61.0,12308,7.34,7.29,4.48,reject
15905,15905,1.54,Ideal,G,SI2,61.9,55.0,9193,7.47,7.39,4.6,reject
15906,15906,1.11,Ideal,F,VS2,61.7,55.0,7473,6.65,6.67,4.11,reject
15907,15907,1.23,Ideal,F,SI2,62.3,58.0,5894,6.8,6.84,4.25,reject
15908,15908,1.07,Ideal,H,SI1,61.5,54.0,3415,6.64,6.6,4.07,reject
15909,15909,1.13,Ideal,G,SI2,60.8,56.0,4707,6.64,6.72,4.06,reject
15910,15910,0.9,Very Good,G,VS1,61.5,56.0,5148,6.2,6.23,3.82,reject
15911,15911,1.5,Very Good,I,VS1,62.8,58.0,9033,7.17,7.23,4.52,reject
15912,15912,0.75,Ideal,F,SI1,61.8,56.0,3336,5.84,5.87,3.62,reject
15913,15913,0.61,Ideal,G,VS2,61.4,55.7,1821,5.43,5.53,3.37,reject
15914,15914,0.9,Good,G,VS1,63.7,56.0,4460,6.15,6.07,3.89,reject
15915,15915,0.25,Very Good,F,VS1,59.6,56.0,436,4.13,4.16,2.47,accept
15916,15916,0.7,Premium,I,VS1,62.4,59.0,2394,5.64,5.55,3.49,reject
15917,15917,1.04,Ideal,G,VS2,62.5,57.0,6589,6.46,6.49,4.05,reject
15918,15918,0.32,Ideal,D,SI1,61.4,57.0,756,4.42,4.41,2.71,reject
15919,15919,0.7,Ideal,J,VVS1,61.6,58.0,1945,5.69,5.71,3.51,reject
15920,15920,0.48,Ideal,G,SI1,61.6,55.0,1145,5.06,5.1,3.13,reject
15921,15921,0.6,Very Good,F,SI1,60.6,57.0,1661,5.46,5.5,3.32,reject
15922,15922,1.51,Premium,J,SI1,59.4,59.0,6851,7.45,7.54,4.45,reject
15923,15923,0.71,Premium,E,SI1,61.1,57.0,2629,5.73,5.69,3.49,reject
15924,15924,0.9,Ideal,H,VS2,60.9,54.0,4871,6.19,6.22,3.78,reject
15925,15925,0.51,Ideal,G,IF,61.6,54.0,2162,5.17,5.19,3.19,reject
15926,15926,1.53,Ideal,G,VVS2,61.0,55.0,15505,7.5,7.44,4.56,reject
15927,15927,0.7,Good,D,SI1,59.9,63.0,2444,5.74,5.81,3.46,reject
15928,15928,1.04,Very Good,D,VVS2,60.8,58.0,10130,6.49,6.53,3.96,reject
15929,15929,1.21,Ideal,H,SI2,62.1,55.0,5692,6.87,6.82,4.25,reject
15930,15930,1.75,Ideal,J,VS2,62.1,56.0,9890,7.74,7.69,4.79,reject
15931,15931,0.61,Ideal,G,VVS1,62.7,58.0,2544,5.39,5.43,3.39,reject
15932,15932,1.02,Very Good,E,SI1,63.2,60.0,5456,6.33,6.42,4.03,reject
15933,15933,0.9,Good,G,VS2,62.9,62.0,3918,6.02,6.06,3.8,reject
15934,15934,1.0,Very Good,D,SI2,63.2,57.0,4628,6.24,6.32,3.97,reject
15935,15935,1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1,reject
15936,15936,0.4,Ideal,F,SI2,61.8,53.0,688,4.77,4.74,2.94,reject
15937,15937,0.7,Premium,G,I1,61.9,58.0,1650,5.74,5.69,3.54,reject
15938,15938,1.15,Premium,J,SI1,62.3,55.0,4347,6.76,6.66,4.18,reject
15939,15939,0.52,Ideal,G,SI2,61.6,55.0,1090,5.16,5.19,3.19,reject
15940,15940,0.52,Premium,F,SI2,62.7,57.0,1073,5.11,5.07,3.19,reject
15941,15941,0.59,Ideal,E,SI1,61.7,56.0,1633,5.35,5.45,3.33,reject
15942,15942,0.73,Premium,F,SI1,62.2,56.0,2728,5.79,5.73,3.58,reject
15943,15943,0.9,Premium,E,SI1,62.4,57.0,3609,6.19,6.14,3.85,reject
15944,15944,0.41,Premium,G,VS2,61.9,59.0,1061,4.77,4.73,2.94,reject
15945,15945,1.11,Very Good,E,SI2,62.8,55.0,4914,6.6,6.62,4.15,reject
15946,15946,0.53,Ideal,G,SI1,63.0,54.0,1273,5.18,5.14,3.25,reject
15947,15947,1.19,Ideal,D,SI1,62.0,57.0,6857,6.77,6.82,4.21,reject
15948,15948,0.5,Premium,H,VVS1,62.5,58.0,1838,5.1,5.05,3.17,reject
15949,15949,0.71,Very Good,G,VS2,61.9,62.0,2671,5.69,5.72,3.53,reject
15950,15950,2.0,Premium,H,SI2,59.7,61.0,15451,8.2,8.15,4.88,reject
15951,15951,1.26,Ideal,G,VS1,61.6,56.0,9078,6.96,7.03,4.31,reject
15952,15952,0.35,Premium,H,SI1,62.4,58.0,504,4.47,4.54,2.81,reject
15953,15953,0.97,Good,J,VS2,60.0,56.0,3717,6.4,6.46,3.86,reject
15954,15954,1.0,Very Good,G,VS2,61.1,55.0,7743,6.44,6.5,3.95,reject
15955,15955,0.59,Premium,D,SI2,61.2,60.0,1572,5.42,5.37,3.3,reject
15956,15956,1.19,Ideal,G,VVS2,60.7,57.0,9587,6.8,6.85,4.14,reject
15957,15957,1.07,Very Good,I,SI1,62.6,58.0,4451,6.49,6.57,4.09,reject
15958,15958,1.01,Good,G,SI2,63.7,56.0,4211,6.26,6.34,4.01,reject
15959,15959,1.01,Ideal,E,SI1,61.1,57.0,6346,6.5,6.47,3.96,reject
15960,15960,0.31,Ideal,D,SI2,62.8,53.0,593,4.37,4.35,2.74,reject
15961,15961,0.33,Ideal,I,SI1,63.0,57.0,557,4.39,4.37,2.76,reject
15962,15962,0.91,Good,D,SI2,64.1,62.0,3349,6.06,6.01,3.87,reject
15963,15963,0.9,Fair,F,SI1,66.0,57.0,3160,6.06,6.0,3.98,reject
15964,15964,1.71,Ideal,E,SI2,62.7,55.0,12978,7.62,7.69,4.8,reject
15965,15965,0.8,Very Good,F,VS2,63.3,59.8,3283,5.79,5.83,3.68,reject
15966,15966,0.71,Ideal,G,VS2,61.8,56.0,3299,5.73,5.76,3.55,reject
15967,15967,1.04,Premium,H,VS2,62.7,61.0,5416,6.48,6.44,4.05,reject
15968,15968,0.7,Very Good,I,SI2,62.4,58.0,1795,5.64,5.68,3.53,reject
15969,15969,0.59,Very Good,H,SI1,62.8,56.0,1283,5.35,5.38,3.37,reject
15970,15970,1.27,Ideal,G,VS1,59.6,57.0,9262,7.06,7.09,4.22,reject
15971,15971,0.91,Very Good,G,VS2,62.3,59.0,5484,6.13,6.17,3.83,reject
15972,15972,1.1,Ideal,H,VS2,62.7,56.0,6344,6.58,6.63,4.14,reject
15973,15973,1.02,Very Good,I,SI2,62.8,56.0,3980,6.42,6.38,4.02,reject
15974,15974,0.3,Very Good,G,VS1,63.4,55.0,725,4.32,4.26,2.72,reject
15975,15975,2.02,Premium,I,SI2,61.1,61.0,13991,8.11,8.08,4.95,reject
15976,15976,1.26,Ideal,G,VVS2,60.7,56.0,10367,7.03,7.05,4.27,reject
15977,15977,2.01,Very Good,J,SI2,60.6,60.0,11406,8.11,8.19,4.94,reject
15978,15978,0.3,Ideal,G,VVS1,61.4,56.0,945,4.34,4.32,2.66,reject
15979,15979,0.49,Premium,F,SI2,62.2,59.0,1073,5.09,5.04,3.15,reject
15980,15980,0.51,Ideal,G,VS1,62.0,56.0,1656,5.06,5.16,3.17,reject
15981,15981,1.25,Premium,J,SI1,61.8,55.0,5607,6.91,6.82,4.24,reject
15982,15982,0.86,Very Good,J,SI2,63.2,61.0,1950,6.05,5.97,3.79,reject
15983,15983,1.04,Premium,H,VS2,59.6,58.0,5344,6.63,6.55,3.93,reject
15984,15984,1.13,Premium,D,SI2,60.9,59.0,5133,6.65,6.72,4.07,reject
15985,15985,0.3,Very Good,G,VS2,61.8,60.0,505,4.29,4.25,2.64,reject
15986,15986,0.56,Ideal,G,SI1,61.5,56.0,1633,5.31,5.32,3.27,reject
15987,15987,2.0,Ideal,G,SI2,62.2,57.0,11988,8.13,8.0,5.02,reject
15988,15988,0.46,Good,F,VS1,59.2,63.0,1228,5.0,5.03,2.97,accept
15989,15989,0.9,Good,D,SI1,63.8,58.0,4120,6.13,6.09,3.9,reject
15990,15990,0.71,Ideal,I,VS1,61.6,54.7,2397,5.71,5.85,3.54,reject
15991,15991,0.75,Ideal,E,SI1,61.3,57.0,3053,5.84,5.91,3.6,reject
15992,15992,1.52,Premium,D,SI2,59.2,62.0,10291,7.51,7.46,4.43,reject
15993,15993,0.49,Premium,H,SI2,59.9,59.0,1011,5.17,5.12,3.08,reject
15994,15994,0.31,Very Good,E,SI1,63.3,55.0,698,4.35,4.31,2.74,reject
15995,15995,0.5,Good,G,VVS2,64.1,56.0,1666,5.02,5.06,3.23,reject
15996,15996,1.19,Ideal,G,VVS2,60.8,59.0,9524,6.84,6.81,4.15,reject
15997,15997,1.51,Premium,I,VS1,61.1,61.0,10401,7.37,7.32,4.49,reject
15998,15998,1.5,Premium,H,SI1,61.4,58.0,10080,7.41,7.28,4.51,reject
15999,15999,2.02,Premium,F,SI2,61.5,60.0,14790,8.15,8.05,4.98,reject
16000,16000,0.33,Premium,G,VVS1,60.9,58.0,868,4.43,4.47,2.71,reject
16001,16001,0.34,Ideal,I,VS2,61.5,55.0,495,4.53,4.55,2.79,reject
16002,16002,0.3,Premium,G,VS1,61.7,60.0,776,4.28,4.24,2.63,reject
16003,16003,1.31,Premium,H,SI1,59.3,59.0,7395,7.18,7.13,4.24,reject
16004,16004,1.08,Ideal,G,VS2,62.1,57.0,5661,6.57,6.54,4.07,reject
16005,16005,0.7,Very Good,I,VS2,60.7,59.0,2025,5.75,5.79,3.5,reject
16006,16006,1.23,Ideal,H,I1,61.6,55.0,3168,6.92,6.87,4.25,reject
16007,16007,0.41,Premium,G,SI1,61.4,60.0,719,4.75,4.82,2.94,reject
16008,16008,1.26,Very Good,H,SI2,62.2,57.0,5736,6.86,6.9,4.28,reject
16009,16009,0.31,Ideal,G,VS1,62.7,57.0,542,4.31,4.34,2.71,reject
16010,16010,0.31,Ideal,H,VS2,61.5,54.0,518,4.35,4.4,2.69,reject
16011,16011,0.55,Ideal,G,VS2,61.4,56.3,1662,5.26,5.29,3.24,reject
16012,16012,1.03,Very Good,I,VS1,62.9,53.0,5455,6.45,6.5,4.07,reject
16013,16013,0.3,Good,G,VVS1,63.1,56.0,789,4.25,4.28,2.69,reject
16014,16014,0.32,Very Good,D,SI1,62.6,58.0,589,4.33,4.36,2.72,reject
16015,16015,0.34,Premium,I,VS1,59.5,59.0,537,4.55,4.59,2.72,reject
16016,16016,0.49,Ideal,G,VS2,61.1,57.0,1246,5.12,5.09,3.12,reject
16017,16017,0.63,Very Good,G,VS1,59.9,57.0,2241,5.57,5.62,3.35,reject
16018,16018,0.32,Ideal,E,VS1,61.5,56.0,758,4.38,4.4,2.7,accept
16019,16019,1.02,Very Good,F,VS1,62.7,55.0,7539,6.37,6.43,4.01,reject
16020,16020,0.33,Premium,H,VS1,60.2,62.0,743,4.47,4.44,2.68,reject
16021,16021,0.5,Very Good,F,SI2,62.9,63.0,1125,4.99,4.93,3.12,reject
16022,16022,0.36,Ideal,E,VS1,62.4,55.0,1094,4.61,4.59,2.87,accept
16023,16023,1.01,Very Good,D,SI1,59.7,57.0,5533,6.53,6.56,3.91,reject
16024,16024,0.71,Ideal,D,SI2,60.4,56.0,2516,5.79,5.83,3.51,reject
16025,16025,2.01,Good,F,SI2,64.1,57.0,16231,7.82,7.78,5.0,reject
16026,16026,0.64,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31,reject
16027,16027,0.79,Ideal,D,VS2,61.3,57.0,3818,5.95,6.0,3.66,reject
16028,16028,0.53,Premium,D,SI1,61.4,58.0,1566,5.19,5.23,3.2,reject
16029,16029,1.0,Very Good,F,VVS2,62.3,57.0,8772,6.34,6.41,3.97,reject
16030,16030,0.53,Premium,D,SI1,61.6,59.0,1753,5.2,5.16,3.19,reject
16031,16031,0.32,Ideal,I,VVS1,61.4,56.0,575,4.42,4.44,2.72,reject
16032,16032,1.83,Ideal,J,VS2,62.0,56.0,11406,7.84,7.9,4.88,reject
16033,16033,0.85,Ideal,E,SI1,61.8,54.0,3167,6.1,6.14,3.78,reject
16034,16034,1.04,Premium,E,SI2,61.0,60.0,4240,6.57,6.52,3.99,reject
16035,16035,1.01,Premium,G,SI1,60.0,58.0,5204,6.54,6.5,3.91,reject
16036,16036,0.41,Ideal,J,VVS1,61.2,57.0,994,4.82,4.79,2.94,reject
16037,16037,1.02,Premium,G,SI1,62.3,59.0,4718,6.44,6.4,4.0,reject
16038,16038,0.55,Ideal,G,SI2,61.8,55.0,1228,5.27,5.32,3.27,reject
16039,16039,1.2,Very Good,H,VS1,61.8,56.0,6713,6.82,6.86,4.23,reject
16040,16040,0.73,Premium,D,SI2,61.0,61.0,1730,5.81,5.74,3.52,reject
16041,16041,0.31,Ideal,F,SI1,60.5,57.0,516,4.4,4.43,2.67,reject
16042,16042,1.57,Very Good,D,SI1,58.9,58.0,12697,7.57,7.63,4.48,reject
16043,16043,0.49,Very Good,G,VS2,60.1,56.0,1198,5.13,5.15,3.09,reject
16044,16044,0.77,Very Good,H,VS1,63.3,57.0,2927,5.79,5.83,3.68,reject
16045,16045,1.03,Premium,H,SI2,60.7,59.0,4078,6.48,6.54,3.95,reject
16046,16046,0.33,Ideal,J,VS1,61.6,54.0,451,4.5,4.52,2.78,reject
16047,16047,0.3,Very Good,D,SI1,58.8,57.0,515,4.4,4.44,2.6,reject
16048,16048,1.32,Very Good,H,SI1,63.5,57.0,5717,6.88,6.92,4.38,reject
16049,16049,0.33,Ideal,G,VVS1,61.7,55.0,838,4.48,4.5,2.77,reject
16050,16050,1.07,Ideal,G,IF,61.5,57.0,9532,6.59,6.54,4.04,reject
16051,16051,1.5,Very Good,H,VS2,61.5,57.0,8936,7.32,7.37,4.52,reject
16052,16052,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64,reject
16053,16053,1.01,Very Good,G,VS1,63.1,59.0,5294,6.32,6.23,3.96,reject
16054,16054,0.31,Premium,H,VS2,58.9,61.0,586,4.46,4.43,2.62,reject
